id_unico,Fecha_Hora_Extraccion,cupo
1310-16-LAB,2026-08-03 09:00:00,100
1310-17-LAB,2026-08-03 09:00:00,100
1310-18-LAB,2026-08-03 09:00:00,100
1310-19-LAB,2026-08-03 09:00:00,100
1310-20-LAB,2026-08-03 09:00:00,100
1310-21-LAB,2026-08-03 09:00:00,100
1310-22-LAB,2026-08-03 09:00:00,100
1310-23-LAB,2026-08-03 09:00:00,100
1310-24-LAB,2026-08-03 09:00:00,100
1310-25-LAB,2026-08-03 09:00:00,100
1310-26-LAB,2026-08-03 09:00:00,100
1310-27-LAB,2026-08-03 09:00:00,100
1310-28-LAB,2026-08-03 09:00:00,100
1310-29-LAB,2026-08-03 09:00:00,100
1310-30-LAB,2026-08-03 09:00:00,100
1310-31-LAB,2026-08-03 09:00:00,100
1310-32-LAB,2026-08-03 09:00:00,100
1310-33-LAB,2026-08-03 09:00:00,100
1310-34-LAB,2026-08-03 09:00:00,100
1310-35-LAB,2026-08-03 09:00:00,100
1310-36-LAB,2026-08-03 09:00:00,100
1310-37-LAB,2026-08-03 09:00:00,100
1310-38-LAB,2026-08-03 09:00:00,100
1310-39-LAB,2026-08-03 09:00:00,100
1310-40-LAB,2026-08-03 09:00:00,100
1310-41-LAB,2026-08-03 09:00:00,100
1310-42-LAB,2026-08-03 09:00:00,100
1310-43-LAB,2026-08-03 09:00:00,100
1310-44-LAB,2026-08-03 09:00:00,100
1310-45-LAB,2026-08-03 09:00:00,100
1310-46-LAB,2026-08-03 09:00:00,100
1311-1-TEO,2026-08-03 09:00:00,100
1311-2-TEO,2026-08-03 09:00:00,100
1311-3-TEO,2026-08-03 09:00:00,100
1311-4-TEO,2026-08-03 09:00:00,100
1311-5-TEO,2026-08-03 09:00:00,100
1311-6-TEO,2026-08-03 09:00:00,100
1311-7-TEO,2026-08-03 09:00:00,100
1311-8-TEO,2026-08-03 09:00:00,100
1311-9-TEO,2026-08-03 09:00:00,100
1311-10-TEO,2026-08-03 09:00:00,100
1311-11-TEO,2026-08-03 09:00:00,100
1311-12-TEO,2026-08-03 09:00:00,100
1311-13-TEO,2026-08-03 09:00:00,100
1311-14-TEO,2026-08-03 09:00:00,100
1311-15-TEO,2026-08-03 09:00:00,100
1311-16-TEO,2026-08-03 09:00:00,100
1311-17-TEO,2026-08-03 09:00:00,100
1311-18-TEO,2026-08-03 09:00:00,100
1311-19-TEO,2026-08-03 09:00:00,100
1311-1-LAB,2026-08-03 09:00:00,100
1311-2-LAB,2026-08-03 09:00:00,100
1311-3-LAB,2026-08-03 09:00:00,100
1311-4-LAB,2026-08-03 09:00:00,100
1311-5-LAB,2026-08-03 09:00:00,100
1311-6-LAB,2026-08-03 09:00:00,100
1311-7-LAB,2026-08-03 09:00:00,100
1311-8-LAB,2026-08-03 09:00:00,100
1311-9-LAB,2026-08-03 09:00:00,100
1311-10-LAB,2026-08-03 09:00:00,100
1311-11-LAB,2026-08-03 09:00:00,100
1311-12-LAB,2026-08-03 09:00:00,100
1311-13-LAB,2026-08-03 09:00:00,100
1311-14-LAB,2026-08-03 09:00:00,100
1311-15-LAB,2026-08-03 09:00:00,100
1311-16-LAB,2026-08-03 09:00:00,100
1311-17-LAB,2026-08-03 09:00:00,100
1311-18-LAB,2026-08-03 09:00:00,100
1311-19-LAB,2026-08-03 09:00:00,100
1311-20-LAB,2026-08-03 09:00:00,100
1311-21-LAB,2026-08-03 09:00:00,100
1311-22-LAB,2026-08-03 09:00:00,100
1311-23-LAB,2026-08-03 09:00:00,100
1311-24-LAB,2026-08-03 09:00:00,100
1311-25-LAB,2026-08-03 09:00:00,100
1311-26-LAB,2026-08-03 09:00:00,100
1311-27-LAB,2026-08-03 09:00:00,100
1311-29-LAB,2026-08-03 09:00:00,100
1311-30-LAB,2026-08-03 09:00:00,100
1311-31-LAB,2026-08-03 09:00:00,100
1311-32-LAB,2026-08-03 09:00:00,100
1311-33-LAB,2026-08-03 09:00:00,100
1311-34-LAB,2026-08-03 09:00:00,100
1311-35-LAB,2026-08-03 09:00:00,100
1311-36-LAB,2026-08-03 09:00:00,100
1311-37-LAB,2026-08-03 09:00:00,100
1311-39-LAB,2026-08-03 09:00:00,100
1311-40-LAB,2026-08-03 09:00:00,100
1311-41-LAB,2026-08-03 09:00:00,100
1311-42-LAB,2026-08-03 09:00:00,100
1311-43-LAB,2026-08-03 09:00:00,100
1311-44-LAB,2026-08-03 09:00:00,100
1311-45-LAB,2026-08-03 09:00:00,100
1311-46-LAB,2026-08-03 09:00:00,100
1312-1-TEO,2026-08-03 09:00:00,100
1312-1-LAB,2026-08-03 09:00:00,100
1313-1-TEO,2026-08-03 09:00:00,100
1314-1-TEO,2026-08-03 09:00:00,100
1314-2-TEO,2026-08-03 09:00:00,100
1314-1-LAB,2026-08-03 09:00:00,100
1314-2-LAB,2026-08-03 09:00:00,100
1314-3-LAB,2026-08-03 09:00:00,100
1314-4-LAB,2026-08-03 09:00:00,100
1314-5-LAB,2026-08-03 09:00:00,100
1314-6-LAB,2026-08-03 09:00:00,100
1315-1-TEO,2026-08-03 09:00:00,100
1315-2-TEO,2026-08-03 09:00:00,100
1316-1-TEO,2026-08-03 09:00:00,100
1316-2-TEO,2026-08-03 09:00:00,100
1316-3-TEO,2026-08-03 09:00:00,100
1316-4-TEO,2026-08-03 09:00:00,100
1400-1-TEO,2026-08-03 09:00:00,100
1400-2-TEO,2026-08-03 09:00:00,100
1400-4-TEO,2026-08-03 09:00:00,100
1400-5-TEO,2026-08-03 09:00:00,100
1400-6-TEO,2026-08-03 09:00:00,100
1400-7-TEO,2026-08-03 09:00:00,100
1400-8-TEO,2026-08-03 09:00:00,100
1400-9-TEO,2026-08-03 09:00:00,100
1400-10-TEO,2026-08-03 09:00:00,100
1400-11-TEO,2026-08-03 09:00:00,100
1400-12-TEO,2026-08-03 09:00:00,100
1400-13-TEO,2026-08-03 09:00:00,100
1401-1-TEO,2026-08-03 09:00:00,100
1401-2-TEO,2026-08-03 09:00:00,100
1401-3-TEO,2026-08-03 09:00:00,100
1401-4-TEO,2026-08-03 09:00:00,100
1401-5-TEO,2026-08-03 09:00:00,100
1401-6-TEO,2026-08-03 09:00:00,100
1402-1-TEO,2026-08-03 09:00:00,100
1402-2-TEO,2026-08-03 09:00:00,100
1402-3-TEO,2026-08-03 09:00:00,100
1402-4-TEO,2026-08-03 09:00:00,100
1402-5-TEO,2026-08-03 09:00:00,100
1402-6-TEO,2026-08-03 09:00:00,100
1402-7-TEO,2026-08-03 09:00:00,100
1402-8-TEO,2026-08-03 09:00:00,100
1402-9-TEO,2026-08-03 09:00:00,100
1402-10-TEO,2026-08-03 09:00:00,100
1402-11-TEO,2026-08-03 09:00:00,100
1402-12-TEO,2026-08-03 09:00:00,100
1402-13-TEO,2026-08-03 09:00:00,100
1402-14-TEO,2026-08-03 09:00:00,100
1402-15-TEO,2026-08-03 09:00:00,100
1402-16-TEO,2026-08-03 09:00:00,100
1402-17-TEO,2026-08-03 09:00:00,100
1402-1-LAB,2026-08-03 09:00:00,100
1402-2-LAB,2026-08-03 09:00:00,100
1402-3-LAB,2026-08-03 09:00:00,100
1402-4-LAB,2026-08-03 09:00:00,100
1402-5-LAB,2026-08-03 09:00:00,100
1402-6-LAB,2026-08-03 09:00:00,100
1402-7-LAB,2026-08-03 09:00:00,100
1402-8-LAB,2026-08-03 09:00:00,100
1402-9-LAB,2026-08-03 09:00:00,100
1402-10-LAB,2026-08-03 09:00:00,100
1402-11-LAB,2026-08-03 09:00:00,100
1402-12-LAB,2026-08-03 09:00:00,100
1402-13-LAB,2026-08-03 09:00:00,100
1402-14-LAB,2026-08-03 09:00:00,100
1402-15-LAB,2026-08-03 09:00:00,100
1402-16-LAB,2026-08-03 09:00:00,100
1402-17-LAB,2026-08-03 09:00:00,100
1402-18-LAB,2026-08-03 09:00:00,100
1402-19-LAB,2026-08-03 09:00:00,100
1402-20-LAB,2026-08-03 09:00:00,100
1402-21-LAB,2026-08-03 09:00:00,100
1402-22-LAB,2026-08-03 09:00:00,100
1402-23-LAB,2026-08-03 09:00:00,100
1402-24-LAB,2026-08-03 09:00:00,100
1402-25-LAB,2026-08-03 09:00:00,100
1402-26-LAB,2026-08-03 09:00:00,100
1402-27-LAB,2026-08-03 09:00:00,100
1402-28-LAB,2026-08-03 09:00:00,100
1402-29-LAB,2026-08-03 09:00:00,100
1404-1-TEO,2026-08-03 09:00:00,100
1404-2-TEO,2026-08-03 09:00:00,100
1404-3-TEO,2026-08-03 09:00:00,100
1404-4-TEO,2026-08-03 09:00:00,100
1407-1-TEO,2026-08-03 09:00:00,100
1407-2-TEO,2026-08-03 09:00:00,100
1407-3-TEO,2026-08-03 09:00:00,100
1407-1-LAB,2026-08-03 09:00:00,100
1407-2-LAB,2026-08-03 09:00:00,100
1407-3-LAB,2026-08-03 09:00:00,100
1407-4-LAB,2026-08-03 09:00:00,100
1407-5-LAB,2026-08-03 09:00:00,100
1407-6-LAB,2026-08-03 09:00:00,100
1408-1-TEO,2026-08-03 09:00:00,100
1408-2-TEO,2026-08-03 09:00:00,100
1408-3-TEO,2026-08-03 09:00:00,100
1408-4-TEO,2026-08-03 09:00:00,100
1408-1-LAB,2026-08-03 09:00:00,100
1408-2-LAB,2026-08-03 09:00:00,100
1408-3-LAB,2026-08-03 09:00:00,100
1408-4-LAB,2026-08-03 09:00:00,100
1408-5-LAB,2026-08-03 09:00:00,100
1408-6-LAB,2026-08-03 09:00:00,100
1408-7-LAB,2026-08-03 09:00:00,100
1408-8-LAB,2026-08-03 09:00:00,100
1410-1-TEO,2026-08-03 09:00:00,100
1410-2-TEO,2026-08-03 09:00:00,100
1410-3-TEO,2026-08-03 09:00:00,100
1410-4-TEO,2026-08-03 09:00:00,100
1410-5-TEO,2026-08-03 09:00:00,100
1410-6-TEO,2026-08-03 09:00:00,100
1410-7-TEO,2026-08-03 09:00:00,100
1410-8-TEO,2026-08-03 09:00:00,100
1410-9-TEO,2026-08-03 09:00:00,100
1411-1-TEO,2026-08-03 09:00:00,100
1411-2-TEO,2026-08-03 09:00:00,100
1411-3-TEO,2026-08-03 09:00:00,100
1411-4-TEO,2026-08-03 09:00:00,100
1411-5-TEO,2026-08-03 09:00:00,100
1411-1-LAB,2026-08-03 09:00:00,100
1411-2-LAB,2026-08-03 09:00:00,100
1411-3-LAB,2026-08-03 09:00:00,100
1411-4-LAB,2026-08-03 09:00:00,100
1411-5-LAB,2026-08-03 09:00:00,100
1411-6-LAB,2026-08-03 09:00:00,100
1411-7-LAB,2026-08-03 09:00:00,100
1411-8-LAB,2026-08-03 09:00:00,100
1411-9-LAB,2026-08-03 09:00:00,100
1411-10-LAB,2026-08-03 09:00:00,100
1412-1-TEO,2026-08-03 09:00:00,100
1412-2-TEO,2026-08-03 09:00:00,100
1412-3-TEO,2026-08-03 09:00:00,100
1412-1-LAB,2026-08-03 09:00:00,100
1412-2-LAB,2026-08-03 09:00:00,100
1412-3-LAB,2026-08-03 09:00:00,100
1412-4-LAB,2026-08-03 09:00:00,100
1412-5-LAB,2026-08-03 09:00:00,100
1412-6-LAB,2026-08-03 09:00:00,100
1413-1-TEO,2026-08-03 09:00:00,100
1413-2-TEO,2026-08-03 09:00:00,100
1413-3-TEO,2026-08-03 09:00:00,100
1413-1-LAB,2026-08-03 09:00:00,100
1413-2-LAB,2026-08-03 09:00:00,100
1413-3-LAB,2026-08-03 09:00:00,100
1413-4-LAB,2026-08-03 09:00:00,100
1414-1-TEO,2026-08-03 09:00:00,100
1414-2-TEO,2026-08-03 09:00:00,100
1414-3-TEO,2026-08-03 09:00:00,100
1414-4-TEO,2026-08-03 09:00:00,100
1414-1-LAB,2026-08-03 09:00:00,100
1414-2-LAB,2026-08-03 09:00:00,100
1414-3-LAB,2026-08-03 09:00:00,100
1414-4-LAB,2026-08-03 09:00:00,100
1414-5-LAB,2026-08-03 09:00:00,100
1414-6-LAB,2026-08-03 09:00:00,100
1419-1-TEO,2026-08-03 09:00:00,100
1419-2-TEO,2026-08-03 09:00:00,100
1419-3-TEO,2026-08-03 09:00:00,100
1419-1-PRO,2026-08-03 09:00:00,100
1419-2-PRO,2026-08-03 09:00:00,100
1419-3-PRO,2026-08-03 09:00:00,100
1420-1-TEO,2026-08-03 09:00:00,100
1420-2-TEO,2026-08-03 09:00:00,100
1420-1-LAB,2026-08-03 09:00:00,100
1420-2-LAB,2026-08-03 09:00:00,100
1420-3-LAB,2026-08-03 09:00:00,100
1420-4-LAB,2026-08-03 09:00:00,100
1422-1-TEO,2026-08-03 09:00:00,100
1422-2-TEO,2026-08-03 09:00:00,100
1422-1-PRO,2026-08-03 09:00:00,100
1422-2-PRO,2026-08-03 09:00:00,100
1424-1-TEO,2026-08-03 09:00:00,100
1424-2-TEO,2026-08-03 09:00:00,100
1424-3-TEO,2026-08-03 09:00:00,100
1424-4-TEO,2026-08-03 09:00:00,100
1424-5-TEO,2026-08-03 09:00:00,100
1426-1-TEO,2026-08-03 09:00:00,100
1426-2-TEO,2026-08-03 09:00:00,100
1426-3-TEO,2026-08-03 09:00:00,100
1428-1-TEO,2026-08-03 09:00:00,100
1428-2-TEO,2026-08-03 09:00:00,100
1428-3-TEO,2026-08-03 09:00:00,100
1431-1-TEO,2026-08-03 09:00:00,100
1431-1-LAB,2026-08-03 09:00:00,100
1438-1-TEO,2026-08-03 09:00:00,100
1438-1-PRO,2026-08-03 09:00:00,100
1500-1-TEO,2026-08-03 09:00:00,100
1500-2-TEO,2026-08-03 09:00:00,100
1500-3-TEO,2026-08-03 09:00:00,100
1500-4-TEO,2026-08-03 09:00:00,100
1500-5-TEO,2026-08-03 09:00:00,100
1502-1-TEO,2026-08-03 09:00:00,100
1502-2-TEO,2026-08-03 09:00:00,100
1502-3-TEO,2026-08-03 09:00:00,100
1502-4-TEO,2026-08-03 09:00:00,100
1502-5-TEO,2026-08-03 09:00:00,100
1503-1-EXP,2026-08-03 09:00:00,100
1503-2-EXP,2026-08-03 09:00:00,100
1503-3-EXP,2026-08-03 09:00:00,100
1503-4-EXP,2026-08-03 09:00:00,100
1503-5-EXP,2026-08-03 09:00:00,100
1503-6-EXP,2026-08-03 09:00:00,100
1503-7-EXP,2026-08-03 09:00:00,100
1504-1-TEO,2026-08-03 09:00:00,100
1504-2-TEO,2026-08-03 09:00:00,100
1504-3-TEO,2026-08-03 09:00:00,100
1504-4-TEO,2026-08-03 09:00:00,100
1504-5-TEO,2026-08-03 09:00:00,100
1504-6-TEO,2026-08-03 09:00:00,100
1504-7-TEO,2026-08-03 09:00:00,100
1504-8-TEO,2026-08-03 09:00:00,100
1504-9-TEO,2026-08-03 09:00:00,100
1504-10-TEO,2026-08-03 09:00:00,100
1504-11-TEO,2026-08-03 09:00:00,100
1504-12-TEO,2026-08-03 09:00:00,100
1506-1-TEO,2026-08-03 09:00:00,100
1506-2-TEO,2026-08-03 09:00:00,100
1506-3-TEO,2026-08-03 09:00:00,100
1506-4-TEO,2026-08-03 09:00:00,100
1506-1-LAB,2026-08-03 09:00:00,100
1506-2-LAB,2026-08-03 09:00:00,100
1506-3-LAB,2026-08-03 09:00:00,100
1506-4-LAB,2026-08-03 09:00:00,100
1506-5-LAB,2026-08-03 09:00:00,100
1507-1-EXP,2026-08-03 09:00:00,100
1507-2-EXP,2026-08-03 09:00:00,100
1507-3-EXP,2026-08-03 09:00:00,100
1507-4-EXP,2026-08-03 09:00:00,100
1507-5-EXP,2026-08-03 09:00:00,100
1507-6-EXP,2026-08-03 09:00:00,100
1507-7-EXP,2026-08-03 09:00:00,100
1507-8-EXP,2026-08-03 09:00:00,100
1507-9-EXP,2026-08-03 09:00:00,100
1507-10-EXP,2026-08-03 09:00:00,100
1507-11-EXP,2026-08-03 09:00:00,100
1507-12-EXP,2026-08-03 09:00:00,100
1507-13-EXP,2026-08-03 09:00:00,100
1507-14-EXP,2026-08-03 09:00:00,100
1507-15-EXP,2026-08-03 09:00:00,100
1507-16-EXP,2026-08-03 09:00:00,100
1507-17-EXP,2026-08-03 09:00:00,100
1507-18-EXP,2026-08-03 09:00:00,100
1507-19-EXP,2026-08-03 09:00:00,100
1507-20-EXP,2026-08-03 09:00:00,100
1507-21-EXP,2026-08-03 09:00:00,100
1507-22-EXP,2026-08-03 09:00:00,100
1507-23-EXP,2026-08-03 09:00:00,100
1507-24-EXP,2026-08-03 09:00:00,100
1508-1-TEO,2026-08-03 09:00:00,100
1508-2-TEO,2026-08-03 09:00:00,100
1508-3-TEO,2026-08-03 09:00:00,100
1508-4-TEO,2026-08-03 09:00:00,100
1508-5-TEO,2026-08-03 09:00:00,100
1508-6-TEO,2026-08-03 09:00:00,100
1508-7-TEO,2026-08-03 09:00:00,100
1508-8-TEO,2026-08-03 09:00:00,100
1508-9-TEO,2026-08-03 09:00:00,100
1508-10-TEO,2026-08-03 09:00:00,100
1509-1-TEO,2026-08-03 09:00:00,100
1509-2-TEO,2026-08-03 09:00:00,100
1509-3-TEO,2026-08-03 09:00:00,100
1509-4-TEO,2026-08-03 09:00:00,100
1509-5-TEO,2026-08-03 09:00:00,100
1509-1-LAB,2026-08-03 09:00:00,100
1509-2-LAB,2026-08-03 09:00:00,100
1509-3-LAB,2026-08-03 09:00:00,100
1509-4-LAB,2026-08-03 09:00:00,100
1509-5-LAB,2026-08-03 09:00:00,100
1509-6-LAB,2026-08-03 09:00:00,100
1509-7-LAB,2026-08-03 09:00:00,100
1509-8-LAB,2026-08-03 09:00:00,100
1510-1-TEO,2026-08-03 09:00:00,100
1510-2-TEO,2026-08-03 09:00:00,100
1510-3-TEO,2026-08-03 09:00:00,100
1510-4-TEO,2026-08-03 09:00:00,100
1510-1-LAB,2026-08-03 09:00:00,100
1510-2-LAB,2026-08-03 09:00:00,100
1510-3-LAB,2026-08-03 09:00:00,100
1510-4-LAB,2026-08-03 09:00:00,100
1510-5-LAB,2026-08-03 09:00:00,100
1510-6-LAB,2026-08-03 09:00:00,100
1510-7-LAB,2026-08-03 09:00:00,100
1511-1-TEO,2026-08-03 09:00:00,100
1512-1-TEO,2026-08-03 09:00:00,100
1512-2-TEO,2026-08-03 09:00:00,100
1512-3-TEO,2026-08-03 09:00:00,100
1514-1-TEO,2026-08-03 09:00:00,100
1514-2-TEO,2026-08-03 09:00:00,100
1514-3-TEO,2026-08-03 09:00:00,100
1515-1-EXP,2026-08-03 09:00:00,100
1515-2-EXP,2026-08-03 09:00:00,100
1515-3-EXP,2026-08-03 09:00:00,100
1515-4-EXP,2026-08-03 09:00:00,100
1515-5-EXP,2026-08-03 09:00:00,100
1515-6-EXP,2026-08-03 09:00:00,100
1515-7-EXP,2026-08-03 09:00:00,100
1515-8-EXP,2026-08-03 09:00:00,100
1515-9-EXP,2026-08-03 09:00:00,100
1515-10-EXP,2026-08-03 09:00:00,100
1515-11-EXP,2026-08-03 09:00:00,100
1515-12-EXP,2026-08-03 09:00:00,100
1515-13-EXP,2026-08-03 09:00:00,100
1515-14-EXP,2026-08-03 09:00:00,100
1519-1-TEO,2026-08-03 09:00:00,100
1519-2-TEO,2026-08-03 09:00:00,100
1519-3-TEO,2026-08-03 09:00:00,100
1519-4-TEO,2026-08-03 09:00:00,100
1521-1-TEO,2026-08-03 09:00:00,100
1521-2-TEO,2026-08-03 09:00:00,100
1521-3-TEO,2026-08-03 09:00:00,100
1521-4-TEO,2026-08-03 09:00:00,100
1521-5-TEO,2026-08-03 09:00:00,100
1521-6-TEO,2026-08-03 09:00:00,100
1521-7-TEO,2026-08-03 09:00:00,100
1521-1-LAB,2026-08-03 09:00:00,100
1521-2-LAB,2026-08-03 09:00:00,100
1521-3-LAB,2026-08-03 09:00:00,100
1521-4-LAB,2026-08-03 09:00:00,100
1521-5-LAB,2026-08-03 09:00:00,100
1521-6-LAB,2026-08-03 09:00:00,100
1521-7-LAB,2026-08-03 09:00:00,100
1521-8-LAB,2026-08-03 09:00:00,100
1521-9-LAB,2026-08-03 09:00:00,100
1521-10-LAB,2026-08-03 09:00:00,100
1521-11-LAB,2026-08-03 09:00:00,100
1521-12-LAB,2026-08-03 09:00:00,100
1521-13-LAB,2026-08-03 09:00:00,100
1521-14-LAB,2026-08-03 09:00:00,100
1521-15-LAB,2026-08-03 09:00:00,100
1521-16-LAB,2026-08-03 09:00:00,100
1528-1-TEO,2026-08-03 09:00:00,100
1528-2-TEO,2026-08-03 09:00:00,100
1528-1-PRO,2026-08-03 09:00:00,100
1528-2-PRO,2026-08-03 09:00:00,100
1530-1-TEO,2026-08-03 09:00:00,100
1530-2-TEO,2026-08-03 09:00:00,100
1530-1-LAB,2026-08-03 09:00:00,100
1530-2-LAB,2026-08-03 09:00:00,100
1530-3-LAB,2026-08-03 09:00:00,100
1530-4-LAB,2026-08-03 09:00:00,100
1530-5-LAB,2026-08-03 09:00:00,100
1530-6-LAB,2026-08-03 09:00:00,100
1531-1-EXP,2026-08-03 09:00:00,100
1531-2-EXP,2026-08-03 09:00:00,100
1531-3-EXP,2026-08-03 09:00:00,100
1531-4-EXP,2026-08-03 09:00:00,100
1531-5-EXP,2026-08-03 09:00:00,100
1531-6-EXP,2026-08-03 09:00:00,100
1532-1-TEO,2026-08-03 09:00:00,100
1532-2-TEO,2026-08-03 09:00:00,100
1532-1-LAB,2026-08-03 09:00:00,100
1532-2-LAB,2026-08-03 09:00:00,100
1532-3-LAB,2026-08-03 09:00:00,100
1532-4-LAB,2026-08-03 09:00:00,100
1532-5-LAB,2026-08-03 09:00:00,100
1533-1-TEO,2026-08-03 09:00:00,100
1533-2-TEO,2026-08-03 09:00:00,100
1533-1-PRO,2026-08-03 09:00:00,100
1533-2-PRO,2026-08-03 09:00:00,100
1538-1-TEO,2026-08-03 09:00:00,100
1538-2-TEO,2026-08-03 09:00:00,100
1538-3-TEO,2026-08-03 09:00:00,100
1538-4-TEO,2026-08-03 09:00:00,100
1539-1-TEO,2026-08-03 09:00:00,100
1539-1-LAB,2026-08-03 09:00:00,100
1540-1-TEO,2026-08-03 09:00:00,0
1540-2-TEO,2026-08-03 09:00:00,0
1540-3-TEO,2026-08-03 09:00:00,0
1540-4-TEO,2026-08-03 09:00:00,0
1540-5-TEO,2026-08-03 09:00:00,0
1540-6-TEO,2026-08-03 09:00:00,0
1542-1-TEO,2026-08-03 09:00:00,0
1542-2-TEO,2026-08-03 09:00:00,0
1542-3-TEO,2026-08-03 09:00:00,0
1542-4-TEO,2026-08-03 09:00:00,0
1542-5-TEO,2026-08-03 09:00:00,0
1543-1-TEO,2026-08-03 09:00:00,100
1543-2-TEO,2026-08-03 09:00:00,100
1543-3-TEO,2026-08-03 09:00:00,100
1544-1-EXP,2026-08-03 09:00:00,100
1544-2-EXP,2026-08-03 09:00:00,100
1544-3-EXP,2026-08-03 09:00:00,100
1544-4-EXP,2026-08-03 09:00:00,100
1544-5-EXP,2026-08-03 09:00:00,100
1544-6-EXP,2026-08-03 09:00:00,100
1544-7-EXP,2026-08-03 09:00:00,100
1544-8-EXP,2026-08-03 09:00:00,100
1544-9-EXP,2026-08-03 09:00:00,100
1544-10-EXP,2026-08-03 09:00:00,100
1544-11-EXP,2026-08-03 09:00:00,100
1544-12-EXP,2026-08-03 09:00:00,100
1544-13-EXP,2026-08-03 09:00:00,100
1544-14-EXP,2026-08-03 09:00:00,100
1547-1-TEO,2026-08-03 09:00:00,100
1547-2-TEO,2026-08-03 09:00:00,100
1547-3-TEO,2026-08-03 09:00:00,100
1549-1-TEO,2026-08-03 09:00:00,100
1602-1-EXP,2026-08-03 09:00:00,100
1602-2-EXP,2026-08-03 09:00:00,100
1602-3-EXP,2026-08-03 09:00:00,100
1602-4-EXP,2026-08-03 09:00:00,100
1602-5-EXP,2026-08-03 09:00:00,100
1602-6-EXP,2026-08-03 09:00:00,100
1603-1-TEO,2026-08-03 09:00:00,100
1603-2-TEO,2026-08-03 09:00:00,100
1603-3-TEO,2026-08-03 09:00:00,100
1603-4-TEO,2026-08-03 09:00:00,100
1603-5-TEO,2026-08-03 09:00:00,100
1604-1-TEO,2026-08-03 09:00:00,100
1604-2-TEO,2026-08-03 09:00:00,100
1604-3-TEO,2026-08-03 09:00:00,100
1606-1-TEO,2026-08-03 09:00:00,100
1606-2-TEO,2026-08-03 09:00:00,100
1606-3-TEO,2026-08-03 09:00:00,100
1606-1-LAB,2026-08-03 09:00:00,100
1606-2-LAB,2026-08-03 09:00:00,100
1606-3-LAB,2026-08-03 09:00:00,100
1606-4-LAB,2026-08-03 09:00:00,100
1607-1-EXP,2026-08-03 09:00:00,100
1607-2-EXP,2026-08-03 09:00:00,100
1607-3-EXP,2026-08-03 09:00:00,100
1607-4-EXP,2026-08-03 09:00:00,100
1607-5-EXP,2026-08-03 09:00:00,100
1607-6-EXP,2026-08-03 09:00:00,100
1607-7-EXP,2026-08-03 09:00:00,100
1607-8-EXP,2026-08-03 09:00:00,100
1607-9-EXP,2026-08-03 09:00:00,100
1607-10-EXP,2026-08-03 09:00:00,100
1607-11-EXP,2026-08-03 09:00:00,100
1607-12-EXP,2026-08-03 09:00:00,100
1607-13-EXP,2026-08-03 09:00:00,100
1607-14-EXP,2026-08-03 09:00:00,100
1607-15-EXP,2026-08-03 09:00:00,100
1607-16-EXP,2026-08-03 09:00:00,100
1607-17-EXP,2026-08-03 09:00:00,100
1608-1-TEO,2026-08-03 09:00:00,100
1608-2-TEO,2026-08-03 09:00:00,100
1608-3-TEO,2026-08-03 09:00:00,100
1608-4-TEO,2026-08-03 09:00:00,100
1609-1-TEO,2026-08-03 09:00:00,100
1609-2-TEO,2026-08-03 09:00:00,100
1609-3-TEO,2026-08-03 09:00:00,100
1609-4-TEO,2026-08-03 09:00:00,100
1609-5-TEO,2026-08-03 09:00:00,100
1609-6-TEO,2026-08-03 09:00:00,100
1610-1-EXP,2026-08-03 09:00:00,100
1610-2-EXP,2026-08-03 09:00:00,100
1610-3-EXP,2026-08-03 09:00:00,100
1610-4-EXP,2026-08-03 09:00:00,100
1610-5-EXP,2026-08-03 09:00:00,100
1610-6-EXP,2026-08-03 09:00:00,100
1610-7-EXP,2026-08-03 09:00:00,100
1610-8-EXP,2026-08-03 09:00:00,100
1612-1-TEO,2026-08-03 09:00:00,100
1612-2-TEO,2026-08-03 09:00:00,100
1612-3-TEO,2026-08-03 09:00:00,100
1612-4-TEO,2026-08-03 09:00:00,100
1612-5-TEO,2026-08-03 09:00:00,100
1612-6-TEO,2026-08-03 09:00:00,100
1612-7-TEO,2026-08-03 09:00:00,100
1612-8-TEO,2026-08-03 09:00:00,100
1612-9-TEO,2026-08-03 09:00:00,100
1612-10-TEO,2026-08-03 09:00:00,100
1612-11-TEO,2026-08-03 09:00:00,100
1614-1-TEO,2026-08-03 09:00:00,100
1614-2-TEO,2026-08-03 09:00:00,100
1614-3-TEO,2026-08-03 09:00:00,100
1614-4-TEO,2026-08-03 09:00:00,100
1614-1-LAB,2026-08-03 09:00:00,100
1614-2-LAB,2026-08-03 09:00:00,100
1614-3-LAB,2026-08-03 09:00:00,100
1614-4-LAB,2026-08-03 09:00:00,100
1614-5-LAB,2026-08-03 09:00:00,100
1614-6-LAB,2026-08-03 09:00:00,100
1614-7-LAB,2026-08-03 09:00:00,100
1618-1-EXP,2026-08-03 09:00:00,100
1618-2-EXP,2026-08-03 09:00:00,100
1618-3-EXP,2026-08-03 09:00:00,100
1618-4-EXP,2026-08-03 09:00:00,100
1618-5-EXP,2026-08-03 09:00:00,100
1619-1-TEO,2026-08-03 09:00:00,100
1619-2-TEO,2026-08-03 09:00:00,100
1619-3-TEO,2026-08-03 09:00:00,100
1619-1-LAB,2026-08-03 09:00:00,100
1619-2-LAB,2026-08-03 09:00:00,100
1619-3-LAB,2026-08-03 09:00:00,100
1619-4-LAB,2026-08-03 09:00:00,100
